trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240118,000333.SZ,美的集团,56.4,0.0532,2,3,1168170156.0,48776658.0,608473407.0,559696749.0
20240118,000858.SZ,五粮液,127.9,2.2055,5,3,903835086.0,167715900.0,535775493.0,368059593.0
20240118,002129.SZ,TCL中环,16.07,9.9932,6,3,896536928.0,234507110.0,565522019.0,331014909.0
20240118,002371.SZ,北方华创,255.77,5.5592,7,3,894154951.0,-170371721.0,361891615.0,532263336.0
20240118,002459.SZ,晶澳科技,21.3,10.0207,4,3,912160326.0,281342686.0,596751506.0,315408820.0
20240118,002475.SZ,立讯精密,28.72,1.1268,10,3,627406280.0,-90098278.0,268654001.0,358752279.0
20240118,002594.SZ,比亚迪,190.48,1.97,3,3,953584455.0,-40383901.0,456600277.0,496984178.0
20240118,300124.SZ,汇川技术,53.85,1.0698,9,3,765590888.0,-285444586.0,240073151.0,525517737.0
20240118,300308.SZ,中际旭创,109.83,10.917,8,3,777855053.0,13548631.0,395701842.0,382153211.0
20240118,300750.SZ,宁德时代,154.61,1.5568,1,3,1859468902.0,37823156.0,948646029.0,910822873.0
20240118,600036.SH,招商银行,29.58,1.3361,4,1,1021328830.0,-245016538.0,388156146.0,633172684.0
20240118,600519.SH,贵州茅台,1610.87,2.1477,1,1,2778734879.0,503652615.0,1641193747.0,1137541132.0
20240118,600900.SH,长江电力,23.32,0.0,3,1,1046812442.0,-93836506.0,476487968.0,570324474.0
20240118,601012.SH,隆基绿能,22.8,7.0423,2,1,1402038948.0,816216854.0,1109127901.0,292911047.0
20240118,601138.SH,工业富联,13.71,8.123,5,1,871679823.0,98113041.0,484896432.0,386783391.0
20240118,601288.SH,农业银行,3.69,-0.2703,7,1,801560824.0,-253149544.0,274205640.0,527355184.0
20240118,601318.SH,中国平安,38.99,2.5783,9,1,683041250.0,431390.0,341736320.0,341304930.0
20240118,601888.SH,中国中免,84.0,6.3291,6,1,809049832.0,335111076.0,572080454.0,236969378.0
20240118,601899.SH,紫金矿业,11.84,1.1966,8,1,757657735.0,-222225083.0,267716326.0,489941409.0
20240118,603259.SH,药明康德,73.82,3.2448,10,1,672329126.0,-124462614.0,273933256.0,398395870.0
