trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250912,000063.SZ,中兴通讯,44.08,0.34,7,3,1358949033.0,,,
20250912,000988.SZ,华工科技,77.09,4.82,10,3,1206432887.0,,,
20250912,002463.SZ,沪电股份,71.9,2.07,8,3,1345770531.0,,,
20250912,002475.SZ,立讯精密,52.71,-0.19,5,3,2782415619.0,,,
20250912,002594.SZ,比亚迪,105.91,-0.68,9,3,1318225814.0,,,
20250912,300059.SZ,东方财富,26.95,-0.32,6,3,1593531865.0,,,
20250912,300308.SZ,中际旭创,422.09,-17.88,3,3,3432664102.0,,,
20250912,300476.SZ,胜宏科技,339.58,1.58,1,3,3960556596.0,,,
20250912,300502.SZ,新易盛,357.98,-21.92,4,3,3220347479.0,,,
20250912,300750.SZ,宁德时代,325.0,2.45,2,3,3701212585.0,,,
20250912,600111.SH,北方稀土,53.59,3.03,5,1,1681237677.0,,,
20250912,600276.SH,恒瑞医药,69.01,0.72,6,1,1622619289.0,,,
20250912,600519.SH,贵州茅台,1516.0,-7.5,8,1,1337789219.0,,,
20250912,601138.SH,工业富联,61.9,2.86,2,1,3931189282.0,,,
20250912,601899.SH,紫金矿业,25.65,-0.06,7,1,1547450538.0,,,
20250912,603259.SH,药明康德,105.47,0.82,10,1,1152552925.0,,,
20250912,603986.SH,兆易创新,190.21,12.79,4,1,2141638161.0,,,
20250912,688008.SH,澜起科技,118.2,0.8,9,1,1332453792.0,,,
20250912,688041.SH,海光信息,220.02,-0.82,3,1,3317766841.0,,,
20250912,688256.SH,寒武纪,1488.0,101.0,1,1,5852273201.0,,,
