trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240516,000001.SZ,平安银行,11.17,3.1394,7,3,719193772.0,376224206.0,547708989.0,171484783.0
20240516,000002.SZ,万科A,8.18,5.8215,5,3,731456103.0,-174054259.0,278700922.0,452755181.0
20240516,000333.SZ,美的集团,69.34,-0.6021,2,3,1088510661.0,-165588987.0,461460837.0,627049824.0
20240516,000858.SZ,五粮液,154.05,1.7705,8,3,644270795.0,116131489.0,380201142.0,264069653.0
20240516,000938.SZ,紫光股份,22.19,9.2565,10,3,585526523.0,404041243.0,494783883.0,90742640.0
20240516,002475.SZ,立讯精密,31.76,3.5877,1,3,1115828464.0,308513604.0,712171034.0,403657430.0
20240516,002594.SZ,比亚迪,218.31,-0.3788,6,3,726749969.0,244947177.0,485848573.0,240901396.0
20240516,300308.SZ,中际旭创,170.5,2.2366,3,3,996817551.0,-16758365.0,490029593.0,506787958.0
20240516,300502.SZ,新易盛,82.73,2.4266,9,3,643582039.0,-272147663.0,185717188.0,457864851.0
20240516,300750.SZ,宁德时代,199.67,0.8995,4,3,920021762.0,-30038180.0,444991791.0,475029971.0
20240516,600036.SH,招商银行,36.25,3.4237,4,1,965719668.0,342141940.0,653930804.0,311788864.0
20240516,600406.SH,国电南瑞,23.01,-2.293,10,1,616420078.0,-242435314.0,186992382.0,429427696.0
20240516,600519.SH,贵州茅台,1704.5,0.2647,1,1,2524358479.0,376810057.0,1450584268.0,1073774211.0
20240516,600900.SH,长江电力,25.42,-0.2355,5,1,805471875.0,109076949.0,457274412.0,348197463.0
20240516,601138.SH,工业富联,25.58,5.2675,2,1,1439736646.0,468006584.0,953871615.0,485865031.0
20240516,601318.SH,中国平安,43.05,2.892,6,1,786144388.0,212711024.0,499427706.0,286716682.0
20240516,601899.SH,紫金矿业,18.27,-0.1639,3,1,1249807914.0,299498252.0,774653083.0,475154831.0
20240516,601919.SH,中远海控,14.1,-1.2605,7,1,755998020.0,-4623954.0,375687033.0,380310987.0
20240516,603259.SH,药明康德,45.58,0.7961,9,1,634293589.0,-45505693.0,294393948.0,339899641.0
20240516,603993.SH,洛阳钼业,8.67,-5.0383,8,1,703109370.0,216373096.0,459741233.0,243368137.0
