trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240717,000333.SZ,美的集团,62.83,-2.2405,3,3,1017502682.0,-729666306.0,143918188.0,873584494.0
20240717,000938.SZ,紫光股份,24.65,1.9016,9,3,610096591.0,224081697.0,417089144.0,193007447.0
20240717,002241.SZ,歌尔股份,23.08,-2.0374,6,3,755834674.0,-81759058.0,337037808.0,418796866.0
20240717,002371.SZ,北方华创,347.6,0.0086,7,3,691144304.0,51605198.0,371374751.0,319769553.0
20240717,002384.SZ,东山精密,26.4,-8.3969,8,3,627267596.0,119106474.0,373187035.0,254080561.0
20240717,002475.SZ,立讯精密,42.05,-2.5944,1,3,1163419673.0,-73839171.0,544790251.0,618629422.0
20240717,002594.SZ,比亚迪,259.51,0.2008,4,3,883364241.0,-228960825.0,327201708.0,556162533.0
20240717,300274.SZ,阳光电源,70.3,-0.0142,10,3,584398058.0,-11716602.0,286340728.0,298057330.0
20240717,300308.SZ,中际旭创,141.71,-4.3276,5,3,806582101.0,-53421027.0,376580537.0,430001564.0
20240717,300750.SZ,宁德时代,180.89,0.8868,2,3,1087535012.0,-243883734.0,421825639.0,665709373.0
20240717,600519.SH,贵州茅台,1501.4,1.7209,1,1,2142455555.0,-138743001.0,1001856277.0,1140599278.0
20240717,600900.SH,长江电力,30.8,0.0,5,1,803426683.0,-325263533.0,239081575.0,564345108.0
20240717,601127.SH,赛力斯,75.92,-2.2909,10,1,498379494.0,136811386.0,317595440.0,180784054.0
20240717,601138.SH,工业富联,25.95,-5.4989,4,1,914905062.0,-315490248.0,299707407.0,615197655.0
20240717,601318.SH,中国平安,42.29,2.6706,3,1,1016812832.0,-45968472.0,485422180.0,531390652.0
20240717,601857.SH,中国石油,10.09,-3.9962,8,1,514787197.0,-174095589.0,170345804.0,344441393.0
20240717,601888.SH,中国中免,70.51,4.5057,7,1,666327126.0,-103225564.0,281550781.0,384776345.0
20240717,601899.SH,紫金矿业,18.47,-3.8522,2,1,1136458397.0,-342951949.0,396753224.0,739705173.0
20240717,603993.SH,洛阳钼业,8.56,-6.6521,9,1,501972224.0,-232473924.0,134749150.0,367223074.0
20240717,688256.SH,寒武纪,247.94,-0.7605,6,1,720708690.0,150924294.0,435816492.0,284892198.0
