trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250506,000333.SZ,美的集团,74.05,0.43,2,3,1853397652.0,,,
20250506,000858.SZ,五粮液,129.49,0.79,5,3,884789862.0,,,
20250506,002050.SZ,三花智控,27.32,0.52,6,3,808074582.0,,,
20250506,002371.SZ,北方华创,457.57,6.61,7,3,787087881.0,,,
20250506,002475.SZ,立讯精密,31.81,0.96,8,3,778991225.0,,,
20250506,002594.SZ,比亚迪,359.96,6.87,1,3,2167416677.0,,,
20250506,300059.SZ,东方财富,20.99,0.42,4,3,1396585286.0,,,
20250506,300124.SZ,汇川技术,71.79,0.2,10,3,595408071.0,,,
20250506,300750.SZ,宁德时代,231.63,0.13,3,3,1518238188.0,,,
20250506,300760.SZ,迈瑞医疗,220.24,0.58,9,3,775097481.0,,,
20250506,600036.SH,招商银行,41.37,0.63,5,1,847176059.0,,,
20250506,600276.SH,恒瑞医药,51.0,-0.1,8,1,693347107.0,,,
20250506,600519.SH,贵州茅台,1550.2,3.2,1,1,1202386170.0,,,
20250506,601288.SH,农业银行,5.38,-0.04,10,1,676500817.0,,,
20250506,601689.SH,拓普集团,53.41,1.16,9,1,692187221.0,,,
20250506,601899.SH,紫金矿业,17.76,0.3,6,1,822715875.0,,,
20250506,603259.SH,药明康德,60.34,1.17,2,1,994547481.0,,,
20250506,603501.SH,韦尔股份,135.2,3.62,3,1,895872433.0,,,
20250506,603986.SH,兆易创新,131.85,3.16,4,1,847230437.0,,,
20250506,688256.SH,寒武纪,707.22,3.62,7,1,741432826.0,,,
