trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240923,000333.SZ,美的集团,67.6,1.54,2,3,925611676.0,,,
20240923,000568.SZ,泸州老窖,102.35,0.98,9,3,421995553.0,,,
20240923,000858.SZ,五粮液,112.29,2.01,4,3,667733373.0,,,
20240923,002371.SZ,北方华创,283.86,-9.56,8,3,435644758.0,,,
20240923,002463.SZ,沪电股份,32.17,0.02,10,3,401469115.0,,,
20240923,002475.SZ,立讯精密,36.48,-0.12,6,3,494753178.0,,,
20240923,002594.SZ,比亚迪,250.0,-6.1,3,3,756674904.0,,,
20240923,300274.SZ,阳光电源,76.78,-2.02,7,3,438977301.0,,,
20240923,300750.SZ,宁德时代,188.2,2.6,1,3,1640448305.0,,,
20240923,300760.SZ,迈瑞医疗,222.34,-5.54,5,3,534863366.0,,,
20240923,600276.SH,恒瑞医药,42.71,0.0,8,1,417134726.0,,,
20240923,600519.SH,贵州茅台,1261.54,-2.38,1,1,1877951068.0,,,
20240923,600690.SH,海尔智家,27.48,0.25,10,1,375598664.0,,,
20240923,600900.SH,长江电力,28.2,0.05,6,1,452051464.0,,,
20240923,601127.SH,赛力斯,77.82,2.27,5,1,503310858.0,,,
20240923,601138.SH,工业富联,18.71,-0.15,4,1,542698251.0,,,
20240923,601288.SH,农业银行,4.62,0.08,7,1,423105843.0,,,
20240923,601398.SH,工商银行,5.72,0.05,9,1,413494987.0,,,
20240923,601899.SH,紫金矿业,15.82,-0.06,3,1,837014016.0,,,
20240923,603259.SH,药明康德,41.75,1.17,2,1,1200191657.0,,,
