trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250620,000858.SZ,五粮液,119.56,2.28,4,3,911410491.0,,,
20250620,002384.SZ,东山精密,36.3,-0.79,10,3,666789116.0,,,
20250620,002463.SZ,沪电股份,43.21,-1.06,3,3,1017715520.0,,,
20250620,002475.SZ,立讯精密,33.21,0.49,5,3,876916750.0,,,
20250620,002594.SZ,比亚迪,340.25,-0.25,2,3,1031756946.0,,,
20250620,002714.SZ,牧原股份,41.83,-0.47,7,3,787185565.0,,,
20250620,300308.SZ,中际旭创,129.5,1.2,6,3,815095311.0,,,
20250620,300476.SZ,胜宏科技,113.64,-3.46,9,3,722438152.0,,,
20250620,300502.SZ,新易盛,110.01,-2.99,8,3,774024007.0,,,
20250620,300750.SZ,宁德时代,240.26,-1.84,1,3,1425030758.0,,,
20250620,600028.SH,中国石化,5.75,-0.09,7,1,853208579.0,,,
20250620,600036.SH,招商银行,45.99,0.36,6,1,959055047.0,,,
20250620,600519.SH,贵州茅台,1428.66,2.66,1,1,1636336145.0,,,
20250620,600919.SH,江苏银行,11.88,0.04,2,1,1131837409.0,,,
20250620,601288.SH,农业银行,5.77,0.03,8,1,693717171.0,,,
20250620,601318.SH,中国平安,54.74,1.54,5,1,968359681.0,,,
20250620,601328.SH,交通银行,7.94,0.16,3,1,985780865.0,,,
20250620,601398.SH,工商银行,7.37,0.07,9,1,691681014.0,,,
20250620,601816.SH,京沪高铁,5.77,0.05,4,1,981723352.0,,,
20250620,601899.SH,紫金矿业,18.41,0.04,10,1,677632384.0,,,
