trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250716,000977.SZ,浪潮信息,54.52,-1.27,9,3,768168243.0,,,
20250716,002463.SZ,沪电股份,48.91,-2.53,7,3,934057636.0,,,
20250716,002475.SZ,立讯精密,37.05,0.27,5,3,1129948281.0,,,
20250716,002594.SZ,比亚迪,323.72,0.67,6,3,1019122772.0,,,
20250716,300059.SZ,东方财富,23.42,-0.11,8,3,894877281.0,,,
20250716,300308.SZ,中际旭创,170.76,-4.05,2,3,2731941385.0,,,
20250716,300394.SZ,天孚通信,90.22,-4.94,10,3,765543278.0,,,
20250716,300476.SZ,胜宏科技,155.03,-9.03,4,3,1397631219.0,,,
20250716,300502.SZ,新易盛,169.8,12.72,1,3,3854265634.0,,,
20250716,300750.SZ,宁德时代,264.4,-3.35,3,3,1794215493.0,,,
20250716,600036.SH,招商银行,45.11,-0.11,7,1,672907246.0,,,
20250716,600111.SH,北方稀土,29.04,0.04,5,1,753519014.0,,,
20250716,600276.SH,恒瑞医药,57.22,0.0,10,1,614978740.0,,,
20250716,600519.SH,贵州茅台,1411.03,0.03,1,1,1209325039.0,,,
20250716,601138.SH,工业富联,26.73,-0.52,3,1,900938076.0,,,
20250716,601288.SH,农业银行,6.29,-0.04,8,1,666212282.0,,,
20250716,601318.SH,中国平安,56.83,-0.27,9,1,624633306.0,,,
20250716,601398.SH,工商银行,7.8,0.0,6,1,688181969.0,,,
20250716,601689.SH,拓普集团,48.35,1.64,4,1,760471484.0,,,
20250716,688256.SH,寒武纪,580.19,27.09,2,1,1039791320.0,,,
