trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250626,002074.SZ,国轩高科,32.39,-0.63,7,3,888618279.0,,,
20250626,002352.SZ,顺丰控股,49.15,-1.14,10,3,724611939.0,,,
20250626,002463.SZ,沪电股份,41.95,-0.38,9,3,726579329.0,,,
20250626,002594.SZ,比亚迪,337.44,-11.83,3,3,1458095181.0,,,
20250626,300033.SZ,同花顺,281.23,-8.54,8,3,804019671.0,,,
20250626,300059.SZ,东方财富,23.13,-0.87,1,3,2631619658.0,,,
20250626,300308.SZ,中际旭创,129.7,3.97,5,3,1033827962.0,,,
20250626,300502.SZ,新易盛,116.8,6.4,6,3,1004970802.0,,,
20250626,300750.SZ,宁德时代,252.79,-2.11,2,3,1826468838.0,,,
20250626,300803.SZ,指南针,82.0,3.28,4,3,1111162130.0,,,
20250626,600030.SH,中信证券,27.57,-0.46,2,1,903178960.0,,,
20250626,600276.SH,恒瑞医药,52.08,-0.87,10,1,634788311.0,,,
20250626,600415.SH,小商品城,21.73,-0.18,4,1,780207498.0,,,
20250626,600519.SH,贵州茅台,1420.0,11.74,1,1,1700550073.0,,,
20250626,600570.SH,恒生电子,33.62,1.32,7,1,691929733.0,,,
20250626,600900.SH,长江电力,31.11,0.23,8,1,682378959.0,,,
20250626,601211.SH,国泰海通,19.42,-0.87,9,1,651995656.0,,,
20250626,601328.SH,交通银行,8.31,-0.01,6,1,715333168.0,,,
20250626,688041.SH,海光信息,141.75,3.76,5,1,724562828.0,,,
20250626,688256.SH,寒武纪,610.5,-0.61,3,1,806491120.0,,,
