trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250429,000333.SZ,美的集团,74.2,0.97,7,3,578496874.0,,,
20250429,000858.SZ,五粮液,129.55,-1.3,8,3,562320741.0,,,
20250429,002261.SZ,拓维信息,31.98,0.58,4,3,662265839.0,,,
20250429,002475.SZ,立讯精密,30.53,-0.42,3,3,1098360912.0,,,
20250429,002594.SZ,比亚迪,355.0,-5.0,2,3,1415235411.0,,,
20250429,300059.SZ,东方财富,20.49,-0.07,10,3,470896072.0,,,
20250429,300124.SZ,汇川技术,67.12,2.71,6,3,579371657.0,,,
20250429,300502.SZ,新易盛,90.35,-0.86,9,3,515082901.0,,,
20250429,300750.SZ,宁德时代,232.03,-2.82,1,3,1472028678.0,,,
20250429,300760.SZ,迈瑞医疗,215.85,1.05,5,3,611955700.0,,,
20250429,600036.SH,招商银行,42.0,-0.35,7,1,743091708.0,,,
20250429,600276.SH,恒瑞医药,49.6,-0.37,10,1,515835255.0,,,
20250429,600519.SH,贵州茅台,1544.0,-6.0,1,1,1253811860.0,,,
20250429,600900.SH,长江电力,29.46,-0.26,5,1,763766140.0,,,
20250429,601288.SH,农业银行,5.59,-0.02,6,1,758666175.0,,,
20250429,601318.SH,中国平安,51.0,-0.21,4,1,899898014.0,,,
20250429,603259.SH,药明康德,60.45,2.36,2,1,1123326926.0,,,
20250429,603501.SH,韦尔股份,128.41,6.13,9,1,537724393.0,,,
20250429,603986.SH,兆易创新,126.72,11.52,3,1,1051955138.0,,,
20250429,688256.SH,寒武纪,705.0,-5.8,8,1,543952728.0,,,
