trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250110,000063.SZ,中兴通讯,37.71,-0.66,2,3,1823748682.0,,,
20250110,000333.SZ,美的集团,76.37,-2.36,4,3,987404357.0,,,
20250110,002050.SZ,三花智控,26.7,1.62,5,3,905267735.0,,,
20250110,002475.SZ,立讯精密,38.16,-0.85,7,3,827358137.0,,,
20250110,002594.SZ,比亚迪,266.02,-3.37,8,3,775374606.0,,,
20250110,300059.SZ,东方财富,21.88,-0.61,3,3,1099092914.0,,,
20250110,300124.SZ,汇川技术,59.99,2.79,6,3,827974712.0,,,
20250110,300308.SZ,中际旭创,113.13,-8.38,9,3,722727859.0,,,
20250110,300750.SZ,宁德时代,246.0,-1.33,1,3,2187853822.0,,,
20250110,300760.SZ,迈瑞医疗,231.0,-5.28,10,3,703006621.0,,,
20250110,600519.SH,贵州茅台,1436.0,-8.0,2,1,1150467012.0,,,
20250110,600584.SH,长电科技,40.08,2.39,4,1,879917871.0,,,
20250110,601288.SH,农业银行,5.1,-0.04,10,1,578066528.0,,,
20250110,601318.SH,中国平安,48.95,-0.86,7,1,792964344.0,,,
20250110,601689.SH,拓普集团,53.0,1.62,5,1,878725799.0,,,
20250110,603259.SH,药明康德,53.36,0.75,8,1,688790062.0,,,
20250110,603893.SH,瑞芯微,127.0,-1.68,9,1,618780766.0,,,
20250110,603986.SH,兆易创新,120.5,-2.4,6,1,843134627.0,,,
20250110,688041.SH,海光信息,146.7,-1.5,1,1,1197856489.0,,,
20250110,688256.SH,寒武纪,729.97,17.68,3,1,1043651064.0,,,
