trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20251014,000063.SZ,中兴通讯,50.2,-3.47,8,3,2033503571.0,,,
20251014,002371.SZ,北方华创,402.0,-33.8,9,3,1651195989.0,,,
20251014,002475.SZ,立讯精密,55.01,-2.74,3,3,3482832407.0,,,
20251014,002594.SZ,比亚迪,105.99,0.3,6,3,2168366710.0,,,
20251014,002837.SZ,英维克,77.27,-1.33,10,3,1307457391.0,,,
20251014,300274.SZ,阳光电源,139.79,-1.43,4,3,3455910785.0,,,
20251014,300308.SZ,中际旭创,346.1,-30.89,2,3,4603821003.0,,,
20251014,300476.SZ,胜宏科技,251.13,-7.23,7,3,2098490823.0,,,
20251014,300502.SZ,新易盛,316.5,-32.1,5,3,3036488829.0,,,
20251014,300750.SZ,宁德时代,358.0,-16.5,1,3,4961527705.0,,,
20251014,600036.SH,招商银行,41.26,1.15,8,1,1834142836.0,,,
20251014,600111.SH,北方稀土,56.8,-0.93,9,1,1812483111.0,,,
20251014,600519.SH,贵州茅台,1451.02,31.82,2,1,2545452213.0,,,
20251014,601012.SH,隆基绿能,19.28,1.15,6,1,2090119829.0,,,
20251014,601138.SH,工业富联,59.72,-3.76,4,1,2349625517.0,,,
20251014,601899.SH,紫金矿业,29.5,-1.8,1,1,3173827047.0,,,
20251014,603986.SH,兆易创新,196.0,-11.85,10,1,1545203515.0,,,
20251014,688012.SH,中微公司,273.5,-21.6,7,1,1914991316.0,,,
20251014,688041.SH,海光信息,227.6,-16.4,5,1,2186143124.0,,,
20251014,688256.SH,寒武纪,1196.0,-66.11,3,1,2494271305.0,,,
