trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241223,000063.SZ,中兴通讯,36.15,-1.23,2,3,1269812859.0,,,
20241223,000100.SZ,TCL科技,5.14,0.07,6,3,869695316.0,,,
20241223,000977.SZ,浪潮信息,50.85,-0.71,8,3,812982692.0,,,
20241223,002241.SZ,歌尔股份,26.86,-1.41,7,3,856925189.0,,,
20241223,002281.SZ,光迅科技,56.61,-0.82,10,3,712045188.0,,,
20241223,002371.SZ,北方华创,403.5,-10.7,4,3,991599434.0,,,
20241223,300059.SZ,东方财富,25.9,-0.21,3,3,1126225784.0,,,
20241223,300308.SZ,中际旭创,132.59,5.49,5,3,890030093.0,,,
20241223,300502.SZ,新易盛,124.65,-4.0,9,3,726962440.0,,,
20241223,300750.SZ,宁德时代,263.5,0.79,1,3,1508229163.0,,,
20241223,600030.SH,中信证券,29.92,-0.42,9,1,615282847.0,,,
20241223,600036.SH,招商银行,38.35,0.44,5,1,656663755.0,,,
20241223,600519.SH,贵州茅台,1526.45,4.45,3,1,984960376.0,,,
20241223,600900.SH,长江电力,29.57,0.37,10,1,611641493.0,,,
20241223,601127.SH,赛力斯,130.68,-0.42,7,1,628441005.0,,,
20241223,601138.SH,工业富联,22.05,0.03,4,1,742573598.0,,,
20241223,601288.SH,农业银行,5.19,0.15,6,1,645037116.0,,,
20241223,603986.SH,兆易创新,107.25,-5.95,2,1,1067053002.0,,,
20241223,688041.SH,海光信息,136.7,5.64,1,1,1493112230.0,,,
20241223,688256.SH,寒武纪,648.75,-27.2,8,1,625742891.0,,,
