trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240202,000333.SZ,美的集团,58.25,-0.9522,2,3,1259928169.0,-314497869.0,472715150.0,787213019.0
20240202,000568.SZ,泸州老窖,144.21,-1.8512,7,3,656536056.0,6912674.0,331724365.0,324811691.0
20240202,000651.SZ,格力电器,35.6,0.907,6,3,698231452.0,10639824.0,354435638.0,343795814.0
20240202,000858.SZ,五粮液,123.82,-2.1186,3,3,1108436186.0,-179844194.0,464295996.0,644140190.0
20240202,002230.SZ,科大讯飞,39.9,-2.6592,9,3,618947831.0,-228946885.0,195000473.0,423947358.0
20240202,002475.SZ,立讯精密,25.63,-0.8511,8,3,634926595.0,6534741.0,320730668.0,314195927.0
20240202,002594.SZ,比亚迪,167.0,-2.2763,4,3,1101674455.0,123233013.0,612453734.0,489220721.0
20240202,300059.SZ,东方财富,12.45,-1.8913,10,3,618295705.0,-115091587.0,251602059.0,366693646.0
20240202,300308.SZ,中际旭创,109.85,-1.0806,5,3,861838217.0,43628809.0,452733513.0,409104704.0
20240202,300750.SZ,宁德时代,146.0,-2.0266,1,3,1813296304.0,-283490148.0,764903078.0,1048393226.0
20240202,600036.SH,招商银行,30.23,-0.6246,4,1,1067869920.0,107032236.0,587451078.0,480418842.0
20240202,600519.SH,贵州茅台,1596.0,-0.8714,1,1,2738507059.0,-35713321.0,1351396869.0,1387110190.0
20240202,600900.SH,长江电力,24.28,0.5383,3,1,1094650140.0,80915554.0,587782847.0,506867293.0
20240202,601088.SH,中国神华,37.02,1.9835,10,1,706582210.0,-90849216.0,307866497.0,398715713.0
20240202,601138.SH,工业富联,13.92,-4.3956,5,1,903482085.0,-422645.0,451529720.0,451952365.0
20240202,601288.SH,农业银行,3.94,1.2853,7,1,864115336.0,-382988.0,431866174.0,432249162.0
20240202,601318.SH,中国平安,40.1,-0.4963,6,1,867155480.0,106255956.0,486705718.0,380449762.0
20240202,601857.SH,中国石油,8.1,-0.6135,8,1,760205681.0,-54785283.0,352710199.0,407495482.0
20240202,601899.SH,紫金矿业,12.03,-0.8244,9,1,723462918.0,144105120.0,433784019.0,289678899.0
20240202,603259.SH,药明康德,50.22,-10.0,2,1,1424967213.0,-575191849.0,424887682.0,1000079531.0
