trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250606,000333.SZ,美的集团,75.7,0.45,2,3,1192118358.0,,,
20250606,002475.SZ,立讯精密,31.32,-0.31,5,3,661811490.0,,,
20250606,002594.SZ,比亚迪,359.96,-0.79,3,3,970845858.0,,,
20250606,300059.SZ,东方财富,20.89,-0.24,10,3,465865240.0,,,
20250606,300308.SZ,中际旭创,103.45,0.57,7,3,644580322.0,,,
20250606,300476.SZ,胜宏科技,100.2,-0.81,4,3,926894817.0,,,
20250606,300502.SZ,新易盛,99.73,2.83,8,3,643011375.0,,,
20250606,300570.SZ,太辰光,88.9,6.1,6,3,653211333.0,,,
20250606,300750.SZ,宁德时代,248.88,-2.62,1,3,1820925845.0,,,
20250606,300760.SZ,迈瑞医疗,232.5,-2.8,9,3,478473676.0,,,
20250606,600036.SH,招商银行,44.47,0.1,6,1,461856860.0,,,
20250606,600519.SH,贵州茅台,1506.39,-7.61,1,1,1116479946.0,,,
20250606,601100.SH,恒立液压,71.15,2.02,8,1,430053871.0,,,
20250606,601211.SH,国泰海通,18.5,0.07,7,1,450883882.0,,,
20250606,601288.SH,农业银行,5.61,0.04,9,1,418184015.0,,,
20250606,601318.SH,中国平安,53.41,-0.58,2,1,649309023.0,,,
20250606,601689.SH,拓普集团,48.15,-1.85,3,1,572746444.0,,,
20250606,601899.SH,紫金矿业,18.14,0.26,4,1,546740778.0,,,
20250606,688256.SH,寒武纪,610.0,-9.86,5,1,464913141.0,,,
20250606,688608.SH,恒玄科技,387.55,6.55,10,1,385916866.0,,,
