trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250603,000333.SZ,美的集团,75.91,-3.15,3,3,1289605987.0,,,
20250603,000651.SZ,格力电器,44.98,-1.44,9,3,692965477.0,,,
20250603,002230.SZ,科大讯飞,47.88,1.85,6,3,842601113.0,,,
20250603,002594.SZ,比亚迪,356.0,3.7,2,3,2119566078.0,,,
20250603,002625.SZ,光启技术,39.92,-4.44,4,3,1065291088.0,,,
20250603,300059.SZ,东方财富,20.66,0.04,10,3,655783774.0,,,
20250603,300468.SZ,四方精创,27.41,2.62,7,3,761598183.0,,,
20250603,300502.SZ,新易盛,86.36,-1.91,8,3,703818121.0,,,
20250603,300750.SZ,宁德时代,251.15,1.15,1,3,2643834471.0,,,
20250603,300760.SZ,迈瑞医疗,232.69,6.82,5,3,985159109.0,,,
20250603,600036.SH,招商银行,43.97,0.54,5,1,902284944.0,,,
20250603,600276.SH,恒瑞医药,54.88,0.14,6,1,836158737.0,,,
20250603,600519.SH,贵州茅台,1509.0,-13.0,1,1,2424206760.0,,,
20250603,601127.SH,赛力斯,134.6,-1.42,9,1,740564355.0,,,
20250603,601166.SH,兴业银行,23.71,1.07,2,1,1718266702.0,,,
20250603,601211.SH,国泰海通,17.86,0.68,3,1,941010597.0,,,
20250603,601288.SH,农业银行,5.57,0.04,7,1,745528745.0,,,
20250603,601318.SH,中国平安,53.85,0.57,8,1,743946889.0,,,
20250603,605499.SH,东鹏饮料,320.49,0.49,10,1,740486584.0,,,
20250603,688008.SH,澜起科技,80.72,4.4,4,1,935344052.0,,,
