trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241008,000333.SZ,美的集团,80.19,4.13,4,3,4863807625.0,,,
20241008,000568.SZ,泸州老窖,159.0,9.3,7,3,2953650646.0,,,
20241008,000651.SZ,格力电器,51.5,3.56,8,3,2714187216.0,,,
20241008,000858.SZ,五粮液,164.05,1.54,2,3,7500816839.0,,,
20241008,002475.SZ,立讯精密,46.33,2.87,6,3,3581790906.0,,,
20241008,002594.SZ,比亚迪,327.38,20.07,5,3,4799457022.0,,,
20241008,300059.SZ,东方财富,24.36,4.06,10,3,2502469740.0,,,
20241008,300308.SZ,中际旭创,185.83,30.97,9,3,2694564271.0,,,
20241008,300750.SZ,宁德时代,299.0,47.11,1,3,16833420937.0,,,
20241008,300760.SZ,迈瑞医疗,324.5,31.5,3,3,5074431466.0,,,
20241008,600036.SH,招商银行,40.0,2.39,3,1,5596884882.0,,,
20241008,600276.SH,恒瑞医药,56.01,3.71,8,1,2879018850.0,,,
20241008,600519.SH,贵州茅台,1723.0,-25.0,1,1,15925246958.0,,,
20241008,600887.SH,伊利股份,28.96,-0.11,7,1,2896259477.0,,,
20241008,600900.SH,长江电力,29.22,-0.83,4,1,4558339177.0,,,
20241008,601138.SH,工业富联,27.71,2.52,9,1,2734274664.0,,,
20241008,601318.SH,中国平安,61.73,4.64,2,1,7838165318.0,,,
20241008,601398.SH,工商银行,6.12,-0.06,6,1,3696590941.0,,,
20241008,601899.SH,紫金矿业,17.96,-0.18,5,1,4107803429.0,,,
20241008,603259.SH,药明康德,57.6,5.24,10,1,2672668574.0,,,
