trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250328,000333.SZ,美的集团,76.87,0.37,5,3,581337186.0,,,
20250328,000338.SZ,潍柴动力,16.3,0.54,9,3,501962791.0,,,
20250328,000858.SZ,五粮液,133.23,-0.67,7,3,528093590.0,,,
20250328,002371.SZ,北方华创,415.9,-14.5,3,3,860679988.0,,,
20250328,002475.SZ,立讯精密,41.21,0.43,6,3,530442628.0,,,
20250328,002594.SZ,比亚迪,382.5,-4.0,1,3,1653552390.0,,,
20250328,300059.SZ,东方财富,23.0,0.02,4,3,653321282.0,,,
20250328,300274.SZ,阳光电源,72.29,0.49,8,3,514203897.0,,,
20250328,300476.SZ,胜宏科技,82.96,-0.07,10,3,479559918.0,,,
20250328,300750.SZ,宁德时代,256.8,-2.08,2,3,1272632116.0,,,
20250328,600036.SH,招商银行,43.22,-0.04,6,1,667754388.0,,,
20250328,600276.SH,恒瑞医药,48.61,0.22,1,1,1007086167.0,,,
20250328,600519.SH,贵州茅台,1585.21,-3.79,2,1,985587768.0,,,
20250328,600690.SH,海尔智家,27.16,-0.9,8,1,541955378.0,,,
20250328,600900.SH,长江电力,27.85,0.08,10,1,520933770.0,,,
20250328,600989.SH,宝丰能源,15.3,-0.56,9,1,537163913.0,,,
20250328,601658.SH,邮储银行,5.2,-0.13,5,1,713883494.0,,,
20250328,601899.SH,紫金矿业,18.16,0.3,3,1,875707467.0,,,
20250328,688012.SH,中微公司,184.31,-5.38,7,1,650755735.0,,,
20250328,688256.SH,寒武纪,627.0,-11.25,4,1,778647697.0,,,
