trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240112,000333.SZ,美的集团,55.0,0.0,3,3,920628166.0,-146192202.0,387217982.0,533410184.0
20240112,000858.SZ,五粮液,128.75,-0.6712,8,3,509865199.0,-12587207.0,248638996.0,261226203.0
20240112,002459.SZ,晶澳科技,19.67,-0.3041,9,3,452513566.0,-58350796.0,197081385.0,255432181.0
20240112,002460.SZ,赣锋锂业,43.48,-2.336,5,3,660019043.0,-145361519.0,257328762.0,402690281.0
20240112,002466.SZ,天齐锂业,58.15,-2.7917,10,3,419778917.0,13428945.0,216603931.0,203174986.0
20240112,002475.SZ,立讯精密,30.6,-2.2364,6,3,556541165.0,-43544981.0,256498092.0,300043073.0
20240112,002594.SZ,比亚迪,195.87,-0.4624,2,3,977856262.0,-141494076.0,418181093.0,559675169.0
20240112,300124.SZ,汇川技术,55.85,-1.4644,4,3,843414432.0,-183390888.0,330011772.0,513402660.0
20240112,300274.SZ,阳光电源,87.89,1.1392,7,3,537026071.0,61612629.0,299319350.0,237706721.0
20240112,300750.SZ,宁德时代,154.63,-0.1227,1,3,1994079584.0,77598886.0,1035839235.0,958240349.0
20240112,600036.SH,招商银行,28.54,0.5638,10,1,365174958.0,-30311422.0,167431768.0,197743190.0
20240112,600309.SH,万华化学,70.84,-0.8954,9,1,380575045.0,174569819.0,277572432.0,103002613.0
20240112,600438.SH,通威股份,26.01,3.0099,2,1,751970726.0,201239636.0,476605181.0,275365545.0
20240112,600519.SH,贵州茅台,1643.06,-0.2132,1,1,910034318.0,-287881422.0,311076448.0,598957870.0
20240112,600900.SH,长江电力,23.53,1.5099,8,1,415095721.0,59892597.0,237494159.0,177601562.0
20240112,601012.SH,隆基绿能,22.11,-1.1181,3,1,650322387.0,-167843341.0,241239523.0,409082864.0
20240112,601127.SH,赛力斯,66.6,-2.8446,7,1,432320435.0,40991397.0,236655916.0,195664519.0
20240112,601288.SH,农业银行,3.7,1.3699,6,1,490525794.0,273457664.0,381991729.0,108534065.0
20240112,603259.SH,药明康德,71.82,0.0976,5,1,541640500.0,-108076970.0,216781765.0,324858735.0
20240112,603799.SH,华友钴业,30.66,-1.1924,4,1,618866046.0,78380320.0,348623183.0,270242863.0
