trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250911,000063.SZ,中兴通讯,43.74,2.65,10,3,1651123470.0,,,
20250911,002475.SZ,立讯精密,52.9,4.81,7,3,2052164393.0,,,
20250911,300059.SZ,东方财富,27.27,1.08,5,3,2575336691.0,,,
20250911,300274.SZ,阳光电源,137.34,9.04,6,3,2143819695.0,,,
20250911,300308.SZ,中际旭创,439.97,54.97,1,3,4897007514.0,,,
20250911,300394.SZ,天孚通信,198.6,23.69,9,3,1829660545.0,,,
20250911,300450.SZ,先导智能,60.13,1.52,8,3,2017477201.0,,,
20250911,300476.SZ,胜宏科技,338.0,47.33,3,3,3309023439.0,,,
20250911,300502.SZ,新易盛,379.9,44.95,2,3,3901913204.0,,,
20250911,300750.SZ,宁德时代,322.55,6.51,4,3,2988488876.0,,,
20250911,600111.SH,北方稀土,50.56,1.2,9,1,1475307659.0,,,
20250911,600276.SH,恒瑞医药,68.29,-2.03,2,1,3231313734.0,,,
20250911,600519.SH,贵州茅台,1523.5,1.49,6,1,1899320387.0,,,
20250911,601138.SH,工业富联,59.04,5.37,4,1,2235992052.0,,,
20250911,601398.SH,工商银行,7.51,0.04,10,1,1462049721.0,,,
20250911,603259.SH,药明康德,104.65,-2.58,5,1,2028711489.0,,,
20250911,603986.SH,兆易创新,177.42,16.13,8,1,1703589497.0,,,
20250911,688008.SH,澜起科技,117.4,3.3,7,1,1879210091.0,,,
20250911,688041.SH,海光信息,220.84,36.81,3,1,2621306257.0,,,
20250911,688256.SH,寒武纪,1387.0,114.0,1,1,4569593317.0,,,
