trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250609,000333.SZ,美的集团,75.4,-0.3,5,3,979616498.0,,,
20250609,000858.SZ,五粮液,124.96,-0.13,10,3,549565528.0,,,
20250609,002475.SZ,立讯精密,31.93,0.61,8,3,563324334.0,,,
20250609,002594.SZ,比亚迪,348.14,-11.82,1,3,1721203375.0,,,
20250609,300059.SZ,东方财富,21.46,0.57,3,3,1036158192.0,,,
20250609,300308.SZ,中际旭创,108.55,5.1,6,3,666959284.0,,,
20250609,300476.SZ,胜宏科技,100.8,0.6,4,3,980287058.0,,,
20250609,300502.SZ,新易盛,100.87,1.14,7,3,631123545.0,,,
20250609,300750.SZ,宁德时代,245.58,-3.3,2,3,1713019030.0,,,
20250609,300760.SZ,迈瑞医疗,235.75,3.25,9,3,553166021.0,,,
20250609,600030.SH,中信证券,26.43,0.45,8,1,524669592.0,,,
20250609,600036.SH,招商银行,44.6,0.13,5,1,801914620.0,,,
20250609,600276.SH,恒瑞医药,54.36,0.56,4,1,851284854.0,,,
20250609,600519.SH,贵州茅台,1486.11,-20.28,1,1,1630358040.0,,,
20250609,601211.SH,国泰海通,18.55,0.05,7,1,542622067.0,,,
20250609,601288.SH,农业银行,5.59,-0.02,10,1,513693797.0,,,
20250609,601318.SH,中国平安,53.72,0.31,2,1,1014092730.0,,,
20250609,601899.SH,紫金矿业,17.97,-0.17,3,1,872887651.0,,,
20250609,603259.SH,药明康德,64.8,0.8,6,1,622547334.0,,,
20250609,688256.SH,寒武纪,613.28,3.28,9,1,518631491.0,,,
