trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241023,000063.SZ,中兴通讯,30.68,0.6,8,3,978813400.0,,,
20241023,000568.SZ,泸州老窖,140.12,2.89,7,3,1029601711.0,,,
20241023,000858.SZ,五粮液,148.53,3.09,4,3,1563693890.0,,,
20241023,002371.SZ,北方华创,393.9,-2.65,10,3,932655600.0,,,
20241023,002594.SZ,比亚迪,308.88,4.13,5,3,1271608360.0,,,
20241023,300059.SZ,东方财富,22.52,-0.11,2,3,2316376665.0,,,
20241023,300274.SZ,阳光电源,98.4,4.4,9,3,936966058.0,,,
20241023,300308.SZ,中际旭创,156.16,-13.84,3,3,2304270374.0,,,
20241023,300502.SZ,新易盛,135.32,-6.43,6,3,1040698339.0,,,
20241023,300750.SZ,宁德时代,249.3,-1.25,1,3,3730428086.0,,,
20241023,600030.SH,中信证券,27.57,-0.1,2,1,2004906727.0,,,
20241023,600309.SH,万华化学,79.32,0.43,8,1,969730822.0,,,
20241023,600418.SH,江淮汽车,34.83,-0.67,5,1,1087881187.0,,,
20241023,600519.SH,贵州茅台,1567.5,24.5,1,1,2152793100.0,,,
20241023,601012.SH,隆基绿能,19.58,1.2,7,1,971832203.0,,,
20241023,601138.SH,工业富联,25.61,-0.65,4,1,1090568445.0,,,
20241023,601318.SH,中国平安,58.31,1.25,3,1,1324201404.0,,,
20241023,601899.SH,紫金矿业,17.85,-0.2,10,1,856053254.0,,,
20241023,603259.SH,药明康德,51.49,0.69,6,1,1028209266.0,,,
20241023,688041.SH,海光信息,125.02,-3.09,9,1,890126535.0,,,
