trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20240731,000333.SZ,美的集团,63.76,4.4219,4,3,1017529219.0,184188987.0,600859103.0,416670116.0
20240731,000858.SZ,五粮液,126.86,2.8956,2,3,1287684871.0,61313743.0,674499307.0,613185564.0
20240731,002371.SZ,北方华创,342.6,1.9521,10,3,683386399.0,-245385055.0,219000672.0,464385727.0
20240731,002475.SZ,立讯精密,38.23,2.0555,3,3,1218725644.0,-251684068.0,483520788.0,735204856.0
20240731,002594.SZ,比亚迪,247.05,1.2874,8,3,723573478.0,47365064.0,385469271.0,338104207.0
20240731,300059.SZ,东方财富,11.14,7.3218,7,3,767268268.0,-103628522.0,331819873.0,435448395.0
20240731,300308.SZ,中际旭创,129.5,1.4413,9,3,719512375.0,-5114993.0,357198691.0,362313684.0
20240731,300502.SZ,新易盛,99.77,2.1292,6,3,805369488.0,-17926414.0,393721537.0,411647951.0
20240731,300750.SZ,宁德时代,186.31,0.768,1,3,1518574189.0,-368970981.0,574801604.0,943772585.0
20240731,300760.SZ,迈瑞医疗,257.11,3.6149,5,3,813601983.0,161625459.0,487613721.0,325988262.0
20240731,600030.SH,中信证券,19.8,4.6512,5,1,853601374.0,-71958462.0,390821456.0,462779918.0
20240731,600519.SH,贵州茅台,1421.28,2.9921,1,1,2163480056.0,314881468.0,1239180762.0,924299294.0
20240731,600660.SH,福耀玻璃,45.01,-0.9245,10,1,671046923.0,-350179237.0,160433843.0,510613080.0
20240731,600690.SH,海尔智家,27.29,5.3668,4,1,967242057.0,-251790487.0,357725785.0,609516272.0
20240731,600900.SH,长江电力,29.86,-0.8303,3,1,1024184595.0,257720103.0,640952349.0,383232246.0
20240731,601138.SH,工业富联,23.84,4.3326,6,1,845132805.0,178456831.0,511794818.0,333337987.0
20240731,601318.SH,中国平安,42.56,2.976,7,1,752403274.0,312433316.0,532418295.0,219984979.0
20240731,601899.SH,紫金矿业,16.58,4.2112,2,1,1213045342.0,161064262.0,687054802.0,525990540.0
20240731,601985.SH,中国核电,11.03,-4.9957,8,1,736028028.0,348014712.0,542021370.0,194006658.0
20240731,688256.SH,寒武纪,264.06,8.0442,9,1,712431584.0,-220232242.0,246099671.0,466331913.0
