trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250905,002074.SZ,国轩高科,44.03,3.43,10,3,1529634844.0,,,
20250905,002463.SZ,沪电股份,64.14,4.76,9,3,1585718108.0,,,
20250905,002475.SZ,立讯精密,47.2,2.81,8,3,1839098879.0,,,
20250905,002594.SZ,比亚迪,107.26,3.26,6,3,2600940121.0,,,
20250905,300274.SZ,阳光电源,135.34,19.34,5,3,3154840718.0,,,
20250905,300308.SZ,中际旭创,407.0,37.86,2,3,5109677825.0,,,
20250905,300450.SZ,先导智能,53.8,8.97,7,3,2209319559.0,,,
20250905,300476.SZ,胜宏科技,295.8,49.3,4,3,3282542620.0,,,
20250905,300502.SZ,新易盛,349.25,37.15,3,3,3753483177.0,,,
20250905,300750.SZ,宁德时代,325.11,21.08,1,3,5624587717.0,,,
20250905,600111.SH,北方稀土,50.61,1.12,8,1,1737119993.0,,,
20250905,600276.SH,恒瑞医药,72.47,3.82,7,1,1741143133.0,,,
20250905,600519.SH,贵州茅台,1483.0,10.34,9,1,1656413078.0,,,
20250905,601127.SH,赛力斯,146.5,-1.8,4,1,2416489278.0,,,
20250905,601138.SH,工业富联,55.83,2.7,2,1,2660088361.0,,,
20250905,601899.SH,紫金矿业,25.27,1.4,5,1,2164393909.0,,,
20250905,603259.SH,药明康德,107.4,5.46,3,1,2431766449.0,,,
20250905,603986.SH,兆易创新,159.56,5.58,10,1,1611072946.0,,,
20250905,688041.SH,海光信息,179.4,6.12,6,1,1839330239.0,,,
20250905,688256.SH,寒武纪,1281.46,79.46,1,1,3474752130.0,,,
