trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241126,000333.SZ,美的集团,70.6,0.21,5,3,989999131.0,,,
20241126,000651.SZ,格力电器,41.18,0.21,8,3,868946855.0,,,
20241126,000858.SZ,五粮液,144.8,1.0,10,3,686074993.0,,,
20241126,002371.SZ,北方华创,409.5,-8.61,7,3,928961598.0,,,
20241126,002475.SZ,立讯精密,37.16,0.5,4,3,1016673534.0,,,
20241126,002594.SZ,比亚迪,281.01,-1.99,6,3,962280884.0,,,
20241126,300059.SZ,东方财富,25.14,-0.23,2,3,1924767919.0,,,
20241126,300308.SZ,中际旭创,127.04,2.04,3,3,1056197450.0,,,
20241126,300750.SZ,宁德时代,256.72,-7.38,1,3,3270111963.0,,,
20241126,300760.SZ,迈瑞医疗,266.58,5.22,9,3,693462712.0,,,
20241126,600030.SH,中信证券,29.72,0.06,3,1,868348720.0,,,
20241126,600276.SH,恒瑞医药,48.68,0.92,6,1,732932883.0,,,
20241126,600418.SH,江淮汽车,37.19,-1.72,10,1,543559237.0,,,
20241126,600519.SH,贵州茅台,1509.0,10.43,1,1,1348834176.0,,,
20241126,600900.SH,长江电力,27.0,-0.13,2,1,1171002192.0,,,
20241126,601127.SH,赛力斯,120.61,-0.74,4,1,764359661.0,,,
20241126,601138.SH,工业富联,22.09,-0.02,5,1,763638517.0,,,
20241126,601288.SH,农业银行,4.81,0.08,7,1,653898007.0,,,
20241126,601318.SH,中国平安,53.05,0.48,8,1,567796523.0,,,
20241126,601899.SH,紫金矿业,15.54,-0.01,9,1,544015935.0,,,
