trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241025,000858.SZ,五粮液,148.11,1.65,9,3,899223211.0,,,
20241025,002475.SZ,立讯精密,43.35,-0.6,7,3,991714896.0,,,
20241025,002594.SZ,比亚迪,308.14,4.46,4,3,1249963873.0,,,
20241025,300059.SZ,东方财富,22.7,0.51,2,3,2196302571.0,,,
20241025,300274.SZ,阳光电源,95.31,3.31,6,3,1179392740.0,,,
20241025,300308.SZ,中际旭创,156.36,-0.74,3,3,1870162126.0,,,
20241025,300394.SZ,天孚通信,132.9,3.39,10,3,884830207.0,,,
20241025,300502.SZ,新易盛,142.65,3.13,5,3,1243831132.0,,,
20241025,300750.SZ,宁德时代,258.88,12.72,1,3,3911981606.0,,,
20241025,300760.SZ,迈瑞医疗,279.91,5.41,8,3,899791102.0,,,
20241025,600030.SH,中信证券,27.5,0.22,4,1,1010148567.0,,,
20241025,600276.SH,恒瑞医药,48.0,-0.67,2,1,1057905441.0,,,
20241025,600309.SH,万华化学,77.72,0.32,7,1,906402075.0,,,
20241025,600418.SH,江淮汽车,34.01,-0.62,10,1,776714140.0,,,
20241025,600519.SH,贵州茅台,1558.85,6.65,1,1,1424015563.0,,,
20241025,600900.SH,长江电力,27.54,-0.46,8,1,890009866.0,,,
20241025,601012.SH,隆基绿能,20.46,1.86,6,1,928560865.0,,,
20241025,601127.SH,赛力斯,96.38,-1.11,9,1,808305498.0,,,
20241025,601138.SH,工业富联,25.66,0.31,3,1,1026518160.0,,,
20241025,603259.SH,药明康德,53.0,2.86,5,1,963639947.0,,,
