trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250709,002463.SZ,沪电股份,47.81,-1.26,8,3,905771317.0,,,
20250709,002475.SZ,立讯精密,35.3,-0.06,4,3,1028551321.0,,,
20250709,002594.SZ,比亚迪,325.8,-1.08,3,3,1031495188.0,,,
20250709,300059.SZ,东方财富,22.93,-0.22,9,3,899607152.0,,,
20250709,300308.SZ,中际旭创,145.3,0.42,2,3,1257502072.0,,,
20250709,300394.SZ,天孚通信,83.88,1.55,5,3,967814843.0,,,
20250709,300476.SZ,胜宏科技,152.7,-4.5,10,3,826253612.0,,,
20250709,300502.SZ,新易盛,135.55,0.57,6,3,936831298.0,,,
20250709,300750.SZ,宁德时代,270.8,7.49,1,3,2912319433.0,,,
20250709,300760.SZ,迈瑞医疗,214.48,-2.85,7,3,923423862.0,,,
20250709,600036.SH,招商银行,47.13,-0.49,5,1,1004195893.0,,,
20250709,600276.SH,恒瑞医药,57.19,3.79,1,1,1705580923.0,,,
20250709,600519.SH,贵州茅台,1418.88,2.77,3,1,1467888307.0,,,
20250709,601138.SH,工业富联,26.6,0.22,4,1,1456035355.0,,,
20250709,601288.SH,农业银行,6.2,0.08,8,1,747214602.0,,,
20250709,601318.SH,中国平安,55.9,-0.55,6,1,890701192.0,,,
20250709,601398.SH,工商银行,7.85,0.09,7,1,791656126.0,,,
20250709,601899.SH,紫金矿业,18.9,-0.92,2,1,1617240752.0,,,
20250709,603993.SH,洛阳钼业,8.06,-0.48,9,1,624670038.0,,,
20250709,688256.SH,寒武纪,535.0,-7.77,10,1,612813352.0,,,
