trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250507,000333.SZ,美的集团,74.36,0.31,4,3,1167656038.0,,,
20250507,000858.SZ,五粮液,129.99,0.5,10,3,536057343.0,,,
20250507,002261.SZ,拓维信息,34.1,-1.08,9,3,541080538.0,,,
20250507,002371.SZ,北方华创,448.3,-9.27,6,3,761181282.0,,,
20250507,002475.SZ,立讯精密,31.52,-0.29,5,3,1123267738.0,,,
20250507,002594.SZ,比亚迪,359.2,-0.76,3,3,1205729772.0,,,
20250507,300059.SZ,东方财富,21.25,0.26,2,3,1851752628.0,,,
20250507,300502.SZ,新易盛,94.2,0.57,8,3,595319312.0,,,
20250507,300750.SZ,宁德时代,238.61,6.98,1,3,3278359694.0,,,
20250507,300760.SZ,迈瑞医疗,222.41,2.17,7,3,634540387.0,,,
20250507,600036.SH,招商银行,42.02,0.65,6,1,880301451.0,,,
20250507,600276.SH,恒瑞医药,51.51,0.51,5,1,913955562.0,,,
20250507,600519.SH,贵州茅台,1555.0,4.8,1,1,2274429156.0,,,
20250507,600900.SH,长江电力,29.35,0.17,9,1,729941090.0,,,
20250507,601288.SH,农业银行,5.46,0.08,8,1,735151409.0,,,
20250507,601318.SH,中国平安,51.18,0.38,10,1,714990751.0,,,
20250507,601398.SH,工商银行,7.11,0.13,7,1,811677850.0,,,
20250507,601899.SH,紫金矿业,18.05,0.29,2,1,1552945690.0,,,
20250507,603259.SH,药明康德,58.25,-2.09,3,1,1401146981.0,,,
20250507,688256.SH,寒武纪,721.03,13.81,4,1,959325359.0,,,
