trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250526,000333.SZ,美的集团,78.27,-0.62,7,3,642742275.0,,,
20250526,000858.SZ,五粮液,126.41,-1.74,3,3,960780349.0,,,
20250526,002050.SZ,三花智控,26.54,-0.55,10,3,381234938.0,,,
20250526,002371.SZ,北方华创,431.57,6.71,4,3,868207435.0,,,
20250526,002475.SZ,立讯精密,31.24,-0.06,5,3,784575202.0,,,
20250526,002594.SZ,比亚迪,381.0,-24.0,1,3,3126535861.0,,,
20250526,300059.SZ,东方财富,20.8,0.02,8,3,587160338.0,,,
20250526,300476.SZ,胜宏科技,80.2,4.51,9,3,472278425.0,,,
20250526,300502.SZ,新易盛,115.76,-0.17,6,3,647494459.0,,,
20250526,300750.SZ,宁德时代,255.9,-11.09,2,3,2785010528.0,,,
20250526,600000.SH,浦发银行,12.05,-0.18,10,1,503853853.0,,,
20250526,600036.SH,招商银行,43.8,-0.25,9,1,506626406.0,,,
20250526,600276.SH,恒瑞医药,53.35,-1.15,2,1,973518168.0,,,
20250526,600519.SH,贵州茅台,1550.5,-22.1,3,1,826762592.0,,,
20250526,601127.SH,赛力斯,139.7,-6.17,1,1,1145762964.0,,,
20250526,601318.SH,中国平安,53.4,0.17,8,1,520419232.0,,,
20250526,601398.SH,工商银行,7.05,-0.03,7,1,532054451.0,,,
20250526,601899.SH,紫金矿业,18.56,-0.03,5,1,569318335.0,,,
20250526,603259.SH,药明康德,61.67,-0.38,4,1,670066766.0,,,
20250526,688256.SH,寒武纪,651.0,-7.6,6,1,564534212.0,,,
