trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250224,000063.SZ,中兴通讯,43.8,0.39,3,3,1792757018.0,,,
20250224,000333.SZ,美的集团,70.89,0.3,5,3,1438065155.0,,,
20250224,000938.SZ,紫光股份,33.0,0.58,6,3,1258138655.0,,,
20250224,000977.SZ,浪潮信息,67.13,-0.62,7,3,1201180093.0,,,
20250224,002230.SZ,科大讯飞,57.45,1.85,8,3,1193399963.0,,,
20250224,002371.SZ,北方华创,468.0,2.98,9,3,1135983131.0,,,
20250224,002594.SZ,比亚迪,376.28,-6.72,2,3,2181267046.0,,,
20250224,300059.SZ,东方财富,24.12,-0.23,4,3,1542283245.0,,,
20250224,300383.SZ,光环新网,21.88,1.11,10,3,1026756744.0,,,
20250224,300750.SZ,宁德时代,271.5,-4.05,1,3,2938881395.0,,,
20250224,600050.SH,中国联通,6.73,-0.09,7,1,1151843198.0,,,
20250224,600519.SH,贵州茅台,1479.07,-9.14,2,1,1892176583.0,,,
20250224,601138.SH,工业富联,23.21,0.01,3,1,1383482831.0,,,
20250224,601318.SH,中国平安,52.0,0.8,8,1,1024825245.0,,,
20250224,603259.SH,药明康德,63.61,-4.8,5,1,1285827527.0,,,
20250224,603501.SH,韦尔股份,150.0,-7.98,4,1,1366868038.0,,,
20250224,603986.SH,兆易创新,143.0,4.95,10,1,882702291.0,,,
20250224,688012.SH,中微公司,218.1,6.74,9,1,899305728.0,,,
20250224,688041.SH,海光信息,154.06,-2.9,6,1,1164916235.0,,,
20250224,688256.SH,寒武纪,780.36,38.15,1,1,2078160841.0,,,
