trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250219,000333.SZ,美的集团,71.45,-0.45,9,3,911353157.0,,,
20250219,000977.SZ,浪潮信息,64.57,1.43,6,3,1018164711.0,,,
20250219,002050.SZ,三花智控,34.59,1.92,8,3,917541296.0,,,
20250219,002261.SZ,拓维信息,36.32,1.97,7,3,942203237.0,,,
20250219,002352.SZ,顺丰控股,41.25,0.85,10,3,855087969.0,,,
20250219,002371.SZ,北方华创,457.0,25.0,1,3,1962610826.0,,,
20250219,002594.SZ,比亚迪,358.5,2.28,2,3,1888717729.0,,,
20250219,300059.SZ,东方财富,23.82,0.49,4,3,1250507248.0,,,
20250219,300124.SZ,汇川技术,72.56,5.83,5,3,1154291919.0,,,
20250219,300750.SZ,宁德时代,273.55,2.78,3,3,1692809775.0,,,
20250219,600036.SH,招商银行,41.98,-0.07,8,1,792897222.0,,,
20250219,600050.SH,中国联通,6.44,0.02,4,1,946632406.0,,,
20250219,600519.SH,贵州茅台,1491.0,16.0,1,1,1661938837.0,,,
20250219,600839.SH,四川长虹,11.79,0.32,6,1,807174003.0,,,
20250219,601138.SH,工业富联,23.24,0.56,3,1,1051241911.0,,,
20250219,601689.SH,拓普集团,73.19,4.0,7,1,797645868.0,,,
20250219,603501.SH,韦尔股份,157.96,14.36,2,1,1070261163.0,,,
20250219,603986.SH,兆易创新,127.51,4.04,5,1,819036620.0,,,
20250219,688041.SH,海光信息,137.37,-0.1,10,1,726896614.0,,,
20250219,688111.SH,金山办公,365.0,5.0,9,1,740245199.0,,,
