trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250227,000063.SZ,中兴通讯,40.48,-1.8,9,3,1000163034.0,,,
20250227,000333.SZ,美的集团,72.48,2.36,3,3,1821194236.0,,,
20250227,000858.SZ,五粮液,132.75,2.95,8,3,1062519479.0,,,
20250227,002241.SZ,歌尔股份,30.3,0.77,10,3,913655947.0,,,
20250227,002261.SZ,拓维信息,35.25,-2.31,5,3,1190240084.0,,,
20250227,002475.SZ,立讯精密,44.58,-0.37,7,3,1153093863.0,,,
20250227,002594.SZ,比亚迪,375.5,3.4,2,3,2300309126.0,,,
20250227,300033.SZ,同花顺,312.3,-12.03,6,3,1175215005.0,,,
20250227,300059.SZ,东方财富,24.13,-0.27,4,3,1748927650.0,,,
20250227,300750.SZ,宁德时代,270.0,1.38,1,3,3077954960.0,,,
20250227,600036.SH,招商银行,42.38,0.9,7,1,1095926651.0,,,
20250227,600519.SH,贵州茅台,1485.56,25.55,2,1,2114155559.0,,,
20250227,600900.SH,长江电力,27.52,-0.11,8,1,934161823.0,,,
20250227,601138.SH,工业富联,21.96,-0.81,5,1,1260459288.0,,,
20250227,601318.SH,中国平安,51.62,0.0,10,1,852915485.0,,,
20250227,601689.SH,拓普集团,67.01,-5.49,4,1,1290958474.0,,,
20250227,603501.SH,韦尔股份,147.9,-0.59,6,1,1141641839.0,,,
20250227,688008.SH,澜起科技,83.68,2.02,9,1,856968117.0,,,
20250227,688041.SH,海光信息,169.99,4.99,1,1,2441736793.0,,,
20250227,688256.SH,寒武纪,796.0,1.0,3,1,1626866908.0,,,
