trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20241227,000063.SZ,中兴通讯,40.08,-0.91,2,3,1481332043.0,,,
20241227,000938.SZ,紫光股份,28.96,0.2,9,3,718185687.0,,,
20241227,000977.SZ,浪潮信息,53.43,-1.62,5,3,961353144.0,,,
20241227,002241.SZ,歌尔股份,26.98,-1.4,6,3,865658644.0,,,
20241227,002371.SZ,北方华创,412.3,7.02,4,3,973520320.0,,,
20241227,002475.SZ,立讯精密,41.35,-0.97,8,3,731992516.0,,,
20241227,002594.SZ,比亚迪,286.28,1.42,10,3,711961220.0,,,
20241227,300059.SZ,东方财富,26.55,0.48,3,3,1378380700.0,,,
20241227,300308.SZ,中际旭创,136.85,-3.95,7,3,768134298.0,,,
20241227,300750.SZ,宁德时代,262.0,0.75,1,3,1888110182.0,,,
20241227,600030.SH,中信证券,30.22,0.07,4,1,909695132.0,,,
20241227,600036.SH,招商银行,39.34,-0.14,7,1,876645285.0,,,
20241227,600519.SH,贵州茅台,1528.97,1.18,3,1,998416060.0,,,
20241227,601127.SH,赛力斯,135.08,-0.92,8,1,730998752.0,,,
20241227,601138.SH,工业富联,22.61,-0.72,5,1,894046799.0,,,
20241227,601318.SH,中国平安,53.27,-0.18,9,1,719211415.0,,,
20241227,601398.SH,工商银行,6.92,-0.01,10,1,663049153.0,,,
20241227,603986.SH,兆易创新,111.96,-3.04,2,1,1025029549.0,,,
20241227,688041.SH,海光信息,155.05,-4.13,1,1,1163326220.0,,,
20241227,688256.SH,寒武纪,652.1,0.86,6,1,879927422.0,,,
