trade_date,ts_code,name,close,change,rank,market_type,amount,net_amount,buy,sell
20250922,000988.SZ,华工科技,92.35,1.23,10,3,1176439355.0,,,
20250922,002050.SZ,三花智控,42.97,1.32,9,3,1228356269.0,,,
20250922,002241.SZ,歌尔股份,35.14,2.52,8,3,1229105944.0,,,
20250922,002371.SZ,北方华创,412.7,10.7,7,3,1247285633.0,,,
20250922,300124.SZ,汇川技术,81.79,0.09,6,3,1249633941.0,,,
20250922,300274.SZ,阳光电源,137.23,0.03,5,3,1469621000.0,,,
20250922,300308.SZ,中际旭创,418.0,-3.5,1,3,2698210721.0,,,
20250922,300476.SZ,胜宏科技,315.36,-2.66,3,3,2168869244.0,,,
20250922,300502.SZ,新易盛,343.0,-7.0,4,3,1694433143.0,,,
20250922,300750.SZ,宁德时代,370.05,1.56,2,3,2633167795.0,,,
20250922,600111.SH,北方稀土,48.06,1.01,10,1,960621281.0,,,
20250922,600519.SH,贵州茅台,1453.35,-14.62,8,1,1137243488.0,,,
20250922,600580.SH,卧龙电驱,51.8,0.8,7,1,1230560046.0,,,
20250922,601138.SH,工业富联,70.5,4.4,1,1,3809371238.0,,,
20250922,603259.SH,药明康德,109.03,0.28,5,1,1364133882.0,,,
20250922,603986.SH,兆易创新,195.01,9.81,6,1,1342204311.0,,,
20250922,688008.SH,澜起科技,125.29,4.7,9,1,1123675869.0,,,
20250922,688012.SH,中微公司,256.6,2.6,4,1,1451286374.0,,,
20250922,688041.SH,海光信息,261.21,25.25,2,1,3580125393.0,,,
20250922,688256.SH,寒武纪,1398.0,48.76,3,1,2648390528.0,,,
